url,title,lead,content
https://www.liputan6.com/news/read/185994/pesta-tahun-baru-di-kupang-dibubarkan-paksa,Pesta Tahun Baru di Kupang Dibubarkan Paksa,"Liputan6.com, Kupang:Aparat gabungan Kepolisian Daerah Nusa Tenggara Timur dan Resor Kota Kupang membubarkan paksa konvoi dan pesta malam tahun baru di Jalan Sukarno Kuanino, Senin (31/12). Pembubaran ini menuai protes warga. Kontan, mereka langsung memblokade jalan.","Liputan6.com, Kupang:Aparat gabungan Kepolisian Daerah Nusa Tenggara Timur dan Resor Kota Kupang membubarkan paksa konvoi dan pesta malam tahun baru di Jalan Sukarno Kuanino, Senin (31/12). Pembubaran ini menuai protes warga. Kontan, mereka langsung memblokade jalan. Tak hanya itu, sejumlah pemuda juga sempat terlibat adu fisik dengan aparat. Untuk menghalau kerumunan warga, polisi langsung menurunkan tim Gegana Satuan Brigade Mobil Polda NTT. Akibat keributan ini, seorang harus dilarikan ke Rumah Sakit Umum Kupang karena menderita luka. Perayaan malam pergantian tahun di Kupang memang terbilang cukup meriah. Ribuan warga turun ke jalan sambil menggelar melakukan konvoi keliling Kupang dengan menggunakan ratusan sepeda motor dan kendaraan pribadi.(REN/Didimus Payong Dore) Advertisement"
https://www.liputan6.com/news/read/120356/kerusakan-jalan-di-musi-banyuasin-meluas,Kerusakan Jalan di Musi Banyuasin Meluas,"Berdasarkan pantauanSCTV, jalan sepanjang 16 kilometer yang menghubungkan Desa Kertajaya dan Tanjung Bulang rusak parah dan berlumpur. Truk pengangkut karet rakyat pun tak berani lagi masuk jalan ini. Warga terpaksa mengangkut hasil panen karet ke tempat penjualan di Desa Kertajaya menggunakan sepeda dan kereta dorong.","Berdasarkan pantauanSCTV, jalan sepanjang 16 kilometer yang menghubungkan Desa Kertajaya dan Tanjung Bulang rusak parah dan berlumpur. Truk pengangkut karet rakyat pun tak berani lagi masuk jalan ini. Warga terpaksa mengangkut hasil panen karet ke tempat penjualan di Desa Kertajaya menggunakan sepeda dan kereta dorong. Selain membutuhkan waktu lebih lama, biaya pengiriman membengkak. Untuk enam ton karet yang biasanya sekitar Rp 400 ribu, kini menjadi Rp 800 ribu. Hingga kini kondisi jalan masih belum diperbaiki kendati penduduk sudah melapor ke Pemerintah Kabupaten Musi Banyuasin [baca: Jalan Penghubung Musi Banyuasin-Muara Enim Rusak].(YAN/Ajmal Rokian dan Yanuar Ichrom)"
https://www.liputan6.com/news/read/191362/banyak-rokok-diselundupkan-ke-malaysia,Banyak Rokok Diselundupkan ke Malaysia,"Liputan6.com, Batam:Timbalan Ketua Pengawasan Custom (Pencegahan) Malaysia Datuk Hajah Mardina menyebutkan banyak rokok asal Indonesia yang diselundupkan ke Negeri Jiran. ""Kantor Johor Bahru menangkap selundupan cukai senilai 750 ribu ringgit Malaysia, itu baru satu kasus,"" kata Mardina di Batam, Kepulauan Riau, Selasa (22/7).","Liputan6.com, Batam:Timbalan Ketua Pengawasan Custom (Pencegahan) Malaysia Datuk Hajah Mardina menyebutkan banyak rokok asal Indonesia yang diselundupkan ke Negeri Jiran. ""Kantor Johor Bahru menangkap selundupan cukai senilai 750 ribu ringgit Malaysia, itu baru satu kasus,"" kata Mardina di Batam, Kepulauan Riau, Selasa (22/7). Ia menyatakan penyelundupan cukai menjadi masalah bagi petugas Custom Malaysia. Selain rokok, Custom Malaysia juga sering menemukan kasus penyelundupan kayu. Untuk itu, pemerintah Malaysia membentuk Custom Verification Incentive (CVI) untuk menangani penyelundupan. CVI mengungkap 30 kasus setiap bulan dari seluruh negara bagian di Negeri jiran. Sementara itu, Kepala Kantor Wilayah Bea Cukai Karimun, Nasar Salim, mengatakan seluruh wilayah perairan di Kepulauan Riau rawan penyelundupan dari Singapura dan Malaysia. ""Bukan beberapa titik lagi, tapi semua wilayah dari Batam, Karimun hingga Natuna rawan,"" katanya.(ANS/ANTARA) Advertisement"
https://www.liputan6.com/news/read/112711/kapolri-meminta-masyarakat-turut-memasang-mata,Kapolri Meminta Masyarakat Turut Memasang Mata,"Sutanto menjelaskan, pertemuan selama tiga hari menghasilkan butir-butir kesepakatan. Antara lain, terorisme disepakati sebagai kejahatan serius terhadap kemanusiaan. Jajaran kepolisian negara-negara anggota ASEAN (Perhimpunan Negara-Negara Asia Tenggara) juga diminta waspada agar terorisme tidak meluas. Dalam kesempatan itu, Sutanto menjelaskan keberhasilan Polri menangkap 300 teroris di Indonesia sejak tahun 2000.","Sutanto menjelaskan, pertemuan selama tiga hari menghasilkan butir-butir kesepakatan. Antara lain, terorisme disepakati sebagai kejahatan serius terhadap kemanusiaan. Jajaran kepolisian negara-negara anggota ASEAN (Perhimpunan Negara-Negara Asia Tenggara) juga diminta waspada agar terorisme tidak meluas. Dalam kesempatan itu, Sutanto menjelaskan keberhasilan Polri menangkap 300 teroris di Indonesia sejak tahun 2000. Jajaran Polri memang gencar memburu para tersangka teroris, terutama salah satu gembongnya, yakni Noordin M. Top. Kemarin, polisi menyisir kawasan hutan di Daerah Istimewa Yogyakarta dan Jawa Tengah[baca: Noordin M. Top Terus Diburu]. Polisi mengejar seseorang yang diduga sebagai Noordin. Dugaan Noordin bersembunyi di hutan muncul setelah seorang warga mengaku bertemu buronan teroris itu di Lingo, Kabupaten Bantul, DIY. Saat penyisiran polisi mendatangi sejumlah rumah di lokasi terpencil. Akan tetapi, tidak seorang warga mengaku melihat pria yang disebut-sebut piawai merekrut pengikut. Di sisi lain, menyusul tersebarnya rekaman video pelaku bom bunuh diri, sejumlah ulama berinisiatif membentuk tim penanggulangan terorisme[baca: Pesan-Pesan Terakhir Pengebom Jimbaran-Kuta]. Tim ini menggunakan pendekatan Islam untuk meluruskan pandangan sebagian kaum muslim tentang terorisme dan jihad. ""Operasional dilakukan lembaga Islam itu sendiri,"" kata Ketua Tim Penanggulangan Terorisme Kiai Haji Ma`ruf.(KEN/Tim Liputan 6 SCTV) Advertisement"
https://www.liputan6.com/news/read/166299/bunga-kredit-melambung-nasabah-resah,"Bunga Kredit Melambung, Nasabah Resah","Liputan6.com, Jakarta:Kenaikan suku bunga Bank Indonesia tampaknya menjadi bencana bagi nasabah kredit. Betapa tidak, bunga kredit bisa jadi naik berkali-kali lipat. Inilah yang dirasakan Saiful Rahman. Ia tidak menyangka uang cicilan sepeda motor yang sebelumnya cukup ternyata kurang karena bunga kredit yang makin melambung.","Liputan6.com, Jakarta:Kenaikan suku bunga Bank Indonesia tampaknya menjadi bencana bagi nasabah kredit. Betapa tidak, bunga kredit bisa jadi naik berkali-kali lipat. Inilah yang dirasakan Saiful Rahman. Ia tidak menyangka uang cicilan sepeda motor yang sebelumnya cukup ternyata kurang karena bunga kredit yang makin melambung. Lembaga pembiayaan terpaksa menaikkan bunga kredit karena kredit perbankan juga terus naik meski disadari gagal bayar juga dikhawatirkan naik. Kebijakan menaikkan suku bunga memang cukup manjur untuk menjaga rupiah. Namun dampak lain seperti kesulitan Saiful inilah yang tidak dipikirkan pemerintah. Namun tidak semua pihak merugi dengan kebijakan BI menaikkan suku bunga. Kesempatan inilah yang ditunggu mereka yang memiliki dana lebih dengan menambah deposito di perbankan. Bunganya makin tinggi. Inilah sisi lain dari dampak krisis keuangan Amerika Serikat[baca: Bursa Efek Indonesia Masih Tutup].(YNI/Tim Liputan 6 SCTV) Advertisement"
https://www.liputan6.com/news/read/130452/misteri-manusia-kerdil-dari-flores,Misteri Manusia Kerdil dari Flores,"Fosil tengkorak berkode LB-I itu kian tenar menyusul penemuan tengkorak lain di lubang galian XI Liang Bua. Tim menemukan rahang atau mandibula pada kedalaman 5,1 meter. ""Ini dari individuhomo floresiensisyang berbeda,"" ujar Kepala Puslit Arkenas Tony Jubiantono kepada timPotret SCTV, belum lama ini.","Fosil tengkorak berkode LB-I itu kian tenar menyusul penemuan tengkorak lain di lubang galian XI Liang Bua. Tim menemukan rahang atau mandibula pada kedalaman 5,1 meter. ""Ini dari individuhomo floresiensisyang berbeda,"" ujar Kepala Puslit Arkenas Tony Jubiantono kepada timPotret SCTV, belum lama ini. Hebatnya, menurut Tony,homo floresiensisdengan memiliki volume otak kecil yang kira-kira identik dengan monyet mampu menciptakan alat. Buktinya, tim menemukan berbagai perkakas pada lapisan yang sama. Jika ini benar,homo floresiensismenjadi akhir darihomo erectusdan menjadi awal darihomo sapiensatau manusia modern. Namun, pendapat berbeda datang dari Antropolog Ragawi Universitas Gadjah Mada Teuku Yacob. Berdasarkan ciri-ciri fisik, Yacob menilai LB-1 adalah manusia modern. ""Cuma lebih kecil karena katai atau menderita otak kecil aliasmicrocephalus,"" jelas Yacob. Kondisi ini bisa diakibatkan faktor keturunan (genetik) atau faktor lingkungan bisa juga kedua-dua unsur tersebut. Advertisement Selain itu, Yacob menambahkan, terdapat berbagai kelainan pada fosil LB-1 seperti pada muka dan rahang termasuk tulang badan macam tungkai dan lengan. ""Ini banyak mengandung penyakit dan abnormalitas,"" ujar Yacob. Dengan demikian, individu tersebut tak dapat dijadikan prototipe untuk mendirikan spesies baru. Polemik soalhomo floresiensisterus bergulir. Para peneliti dihadapkan pada kenyataan ada sebuah desa yang terletak tak jauh dari Liang Bua yang mayoritas berpenduduk orang-orang katai atau memiliki tinggi tubuh di bawah 150 sentimeter. Pada penelitian yang berlangsung pada April 2005, lebih dari 80 persen penduduk Dusun Rampasasa, Kelurahan Waemulu, Kecamatan Waerii, Kabupaten Manggarai, NTT adalah pigmi. Menurut Koeshardjono, peneliti dari UGM, warga Rampasasa umumnya bertubuh pigmi dengan tubuh yang proporsional. Pertumbuhan pun tampak normal. Salah satu ciri fisik yang tampak khusus adalah masyarakat Rampasasa rata-rata tak memiliki dagu. ""Mereka samahomosapiensdari rasaustralomelanesidyang pigmi atau katai,"" tambah Koeshardjono. Misteri soal manusia kerdil dari NTT tampaknya akan terus menjadi misteri. Para peneliti dan arkeolog terus berlomba mencari jawaban dari kedalaman Liang Bua yang pertama kali digali oleh Pater Dr Theodore Verhoeven pada 1965. ""Misteri ini akan terus kita teliti lebih jauh,"" tegas Yus Due Awe dari Puslit Arkenas dengan berapi-api.(TOZ)"
https://www.liputan6.com/news/read/156006/besok-aco-diizinkan-pulang,"Besok, Aco Diizinkan Pulang","Liputan6.com, Makassar:Aco, bocah berusia tiga tahun yang sempat kritis karena kelaparan, tampak sehat, Ahad (9/3). Ketika dikunjungi kerabat pagi tadi, Aco terlihat gembira. Ia bisa berjalan dan bermain dengan pasien lain yang sebaya. Bahkan, Aco sudah makan sendiri.","Liputan6.com, Makassar:Aco, bocah berusia tiga tahun yang sempat kritis karena kelaparan, tampak sehat, Ahad (9/3). Ketika dikunjungi kerabat pagi tadi, Aco terlihat gembira. Ia bisa berjalan dan bermain dengan pasien lain yang sebaya. Bahkan, Aco sudah makan sendiri. Kondisi ini sangat berbeda jauh ketika Aco masuk rumah sakit. Saat itu, Aco mengalami dehidrasi akut dan tak sadarkan diri karena tidak mendapat asupan makanan. Setelah sepekan dirawat intensif di Rumah Sakit Haji Makassar, Sulawesi Selatan, Aco diizinkan pulang, besok. Pulihnya Aco juga disambut gembira jajaran Pemerintah Kota Makassar. Wali Kota Makassar Ilham Arif Sirajuddin menjamin seluruh biaya pengobatan Aco, termasuk biaya hidup dan pendidikan hingga Aco mampu membiayai sendiri kebutuhannya. Peristiwa yang menimpa Aco menjadi pelajaran berharga dan peringatan bagi pemerintah serta warga sekitar atas pentingnya solidaritas dan tanggung jawab sosial. Advertisement Kasus Aco memang sempat mengagetkan banyak kalangan. Anak bungsu dari tiga bersaudara ini dibawa ke rumah sakit oleh tetangganya dalam kondisi kritis dan tidak sadar setelah tak makan tiga hari. Sementara ibunya, Besse yang sedang hamil tujuh bulan bersama kakaknya, Bahir berusia lima tahun meninggal akibat kelaparanKelaparan, Ibu Hamil dan Anaknya Tewas.(RMA/Iwan Taruna dan Rizal Randa)"
https://www.liputan6.com/news/read/164157/pengusaha-bersedia-bayar-royalti,Pengusaha Bersedia Bayar Royalti,"Liputan6.com, Jakarta:Departemen Energi dan Sumber Daya Mineral sudah menerima perhitungan pembayaran kewajiban royalti sesuai kontrak karya generasi pertama. Perhitungan pengusaha batu bara soal royalti tersebut tidak jauh berbeda dengan perhitungan pemerintah, yakni sekitar Rp 7 triliun.","Liputan6.com, Jakarta:Departemen Energi dan Sumber Daya Mineral sudah menerima perhitungan pembayaran kewajiban royalti sesuai kontrak karya generasi pertama. Perhitungan pengusaha batu bara soal royalti tersebut tidak jauh berbeda dengan perhitungan pemerintah, yakni sekitar Rp 7 triliun. Menurut Menteri Energi dan Sumber Daya Mineral, Purnomo Yusgiantoro, para pengusaha batu bara sudah setuju membayar royalti tanpa harus dikaitkan dengan restitusi pajak. Pembayaran akan dilakukan setelah ada hasil audit dari Badan Pemeriksa Keuangan dan Pembangunan[baca: Pengusaha Batubara Siap Bayar Royalti  ].(IAN/Tim Liputan 6 SCTV)"
https://www.liputan6.com/news/read/191340/warga-tuntut-ugm-tak-terlibat-tambang-pasir,Warga Tuntut UGM Tak Terlibat Tambang Pasir,"Liputan6.com, Yogyakarta:Ribuan warga warga pesisir Pantai Kulonprogo berdemonstrasi di kampus Yniversitas Gajah Mada, Bulak Sumur, Yogyakarta, Senin (21/7). Mereka menuntut pihak kampus membatalkan keterlibatan sebagai konsultan dalam proyek pembangunan tambang pasir besi di kawasan pesisir pantai selatan. Penambangan hanya akan merusak alam dan membuat warga kehilangan lahan pertanian.","Liputan6.com, Yogyakarta:Ribuan warga warga pesisir Pantai Kulonprogo berdemonstrasi di kampus Yniversitas Gajah Mada, Bulak Sumur, Yogyakarta, Senin (21/7). Mereka menuntut pihak kampus membatalkan keterlibatan sebagai konsultan dalam proyek pembangunan tambang pasir besi di kawasan pesisir pantai selatan. Penambangan hanya akan merusak alam dan membuat warga kehilangan lahan pertanian. Proyek tambang pasir besi ini akan dibangun pemerintah Provinsi Yogyakarta dan Kabupaten Kulonprogo bekerja sama dengan investor asing. Tambang berdiri di kawasan pesisir pantai selatan Kulonprogo sepanjang 22 kilometer dengan luas 1,8 kilometer dari bibir pantai. Menyikapi tuntutan warga, Rektor UGM Profesor Sujarwadi bersama pimpinan UGM lainnya menemui pengunjuk rasa. Pihak rektorat juga menandatangani pernyataan sikap tidak akan terlibat dalam bentuk apapun terkait proyek penambangan pasir besi oleh PT Jogja Magasa Mining itu.(TOZ/Ferry Aditri) Advertisement"
https://www.liputan6.com/news/read/201822/nistelrooy-tepis-keraguan,Nistelrooy Tepis Keraguan,"Setelah diberitakan masa depannya di Old Trafford diragukan terkait perdebatannya dengan Sir Alex Ferguson saat babak final Carling Cup, Minggu lalu, striker The Reds Ruud van Nistelrooy mengatakan dirinya tidak mempunyai masalah dengan pelatihnya itu.","Setelah diberitakan masa depannya di Old Trafford diragukan terkait perdebatannya dengan Sir Alex Ferguson saat babak final Carling Cup, Minggu lalu, striker The Reds Ruud van Nistelrooy mengatakan dirinya tidak mempunyai masalah dengan pelatihnya itu. Final Carling Cup tinggal tersisa beberapa menit lagi. United sudah unggul 4-0 atas The Latics. Sir Alex memanggil dua pemain barunya, Patrice Evra dan Nemanja Vidic untuk masuk ke lapangan. Disitulah terlihat Nistelrooy menghampiri Fergie dan meminta dirinya dimainkan. Walhasil, seperti yang telah diketahui, sampai peluit panjang berbunyi Nistelrooy tetap berada di bangku cadangan. Kekecewaan tampak jelas terbaca dari roman muka striker Belanda kelahiran 1 Juli 1976 itu saat acara pemberian trofi. Apalagi, Ruudtje sendiri menjadi pemain United pertama yang meninggalkan lapangan menuju kamar ganti pemain. Advertisement Cerita di atas kemudian memicu spekulasi tentang masa depan Nistelrooy bersama United yang mentransfernya dari PSV Eindhoven di bulan Juli 2001 dengan nilai sebesar 19 juta pound. Namun, wacana di atas dibantah Nistelrooy. Striker yang juga menjadi andalan Tim Oranye di PD 2006 nanti bersikeras dirinya tidak mempunyai masalah apapun dengan sang pelatih. “Sebelum babak final dimulai, pelatih (Ferguson) telah memberi kabar saya tidak akan dimainkan. Memang, saya merasa kecewa, tapi saya pun mengerti dengan keputusannya yang memainkan Louis Saha. Pasalnya, Saha bermain sangat bagus di ajang Piala Liga,” kata Nistelrooy. Menurut Ruudtje, sebagai seorang pesepakbola profesional, dirinya harus menerima dan mematuhi apapun keputusan pelatih. “Anda harus bisa menerima keputusan seperti itu. Jadi, tidak ada masalah antara saya dan Fergie. Bahkan, saya pun turut bersorak gembira merayakan dua gol pertama bersama rekan-rekan di bangku cadangan,” katanya. Nistelrooy berharap Sir Alex akan kembali memainkannya saat laga premiership pekan ini, dimana, secara kebetulan, United akan menghadapi lawan yang sama, Wigan Athletic di JJB Stadium. “Saya telah mencetak banyak gol sepanjang musim ini, dan saya rasa selama ini saya cukup mampu bermain baik. Untuk itu saya berharap saya bisa dimainkan melawan Wigan, Senin besok,” imbuhnya."
https://www.liputan6.com/news/read/147553/presiden-minta-kepala-daerah-segera-tangani-gempa,Presiden Minta Kepala Daerah Segera Tangani Gempa,"Liputan6.com, Jakarta:Presiden Susilo Bambang Yudhoyono meminta sejumlah kepala daerah yang wilayahnya terkena gempa untuk kembali ke daerahnya. Demikian disampaikan Presiden usai rapat terbatas dengan para menteri di Bandar Udara Halim Perdanakusumah Jakarta, Kamis (13/9) yang membahas penanganan gempa Bengkulu.","Liputan6.com, Jakarta:Presiden Susilo Bambang Yudhoyono meminta sejumlah kepala daerah yang wilayahnya terkena gempa untuk kembali ke daerahnya. Demikian disampaikan Presiden usai rapat terbatas dengan para menteri di Bandar Udara Halim Perdanakusumah Jakarta, Kamis (13/9) yang membahas penanganan gempa Bengkulu. Presiden mengaku mendapat laporan dari stafnya ada beberapa kepala daerah tengah berada di luar kota dan luar negeri saat terjadi bencana gempa. ""Mereka harus segera melakukan langkah-langkah darurat dan segera merehabilitasi korban gempa,"" kata Yudhoyono. Dalam kesempatan itu, Presiden juga menjelaskan sejauh ini gempa tak merusak jalan dan jembatan di Bengkulu. Semua daerah yang terkena gempa relatif masih bisa dilewati kendaraan. Presiden juga meminta seluruh masyarakat Indonesia yang tinggal di pesisir agar waspada akan gempa susulan[baca: Ratusan Bangunan di Bengkulu Rusak Parah]. Advertisement Sementara itu, Wakil Presiden Jusuf Kalla mengatakan, pemerintah sudah menerima laporan korban dan kerugian yang terjadi akibat peristiwa gempa yang terjadi di sepanjang Sumatra bagian barat. Menurut Wapres, di Bengkulu korban tewas akibat gempa mencapai lima orang dan di Padang satu orang. Sejumlah bangunan di kedua daerah itu retak-retak dan jalan di perbatasan Bengkulu-Padang ada yang putus. ""Saat ini upaya koordinasi serta pengiriman bantuan sudah dilakukan,"" kata Wapres.(IAN/Tim Liputan 6 SCTV)"
https://www.liputan6.com/news/read/147998/dua-tki-pulang-dalam-peti-mati,Dua TKI Pulang dalam Peti Mati,"Liputan6.com, Ngawi:Seorang tenaga kerja Indonesia asal Desa Sukarejo, Ngawi, Jawa Timur pulang ke kampung halamannya dalam keadaan tak bernyawa. Dariyanto dikabarkan meninggal akibat sakit panas saat bekerja di Johor, Malaysia. Jenazah Dariyanto telah dimakamkan di pemakaman umum desa setempat, Sabtu (22/9).","Liputan6.com, Ngawi:Seorang tenaga kerja Indonesia asal Desa Sukarejo, Ngawi, Jawa Timur pulang ke kampung halamannya dalam keadaan tak bernyawa. Dariyanto dikabarkan meninggal akibat sakit panas saat bekerja di Johor, Malaysia. Jenazah Dariyanto telah dimakamkan di pemakaman umum desa setempat, Sabtu (22/9). Kematian Dariyanto tentu saja sangat mengagetkan orangtuanya, Suwandi dan Darsi. Betapa tidak, putra kedua mereka yang selama ini dibangga-banggakan dan menjadi penopang hidup keluarga kini sudah terbujur kaku di dalam sebuah peti mati. Mereka belum percaya Dariyanto yang sudah empat tahun bekerja di Johor meninggal akibat sakit panas. Karena itu mereka meminta pemerintah Indonesia mengusut penyebab kematian Dariyanto. Sementara itu, jenazah Lilis Setiawati, TKW yang sudah dua tahun bekerja sebagai pembantu rumah tangga di Negeri Jiran juga tiba di kampungnya di Ciburuy, Padalarang, Kabupaten Bandung Barat, Jawa Barat sudah dalam keadaan terbujur kaku. Keluarga korban dan keempat anaknya yang masih kecil meratap tak berdaya menyambut jenazah Lilis. Mereka meragukan penyebab kematian Lilis yang dikabarkan akibat radang tenggorokan. Rencananya jenazah Lilis dimakamkan hari ini.(IAN/Tim Liputan 6 SCTV) Advertisement"
https://www.liputan6.com/news/read/229752/puluhan-portal-di-jakarta-hari-ini-ditertibkan,Puluhan Portal di Jakarta Hari Ini Ditertibkan,"Liputan6.com, Jakarta:Pemerintah Daerah DKI Jakarta mulai membongkar puluhan portal liar tanpa izin termasuk yang berada dalam kompleks perumahan mewah Pondok Indah. Pasalnya, keberadaan portal-portal tersebut dianggap telah menutup akses jalan bagi masyarakat umum.Meski sebelumnya sempat diprotes warga, namun satuan polisi pamong praja DKI Jakarta, Selasa (19/5) ini berhasil membongkar 85 portal di kawasan Jakarta Selatan dari sekitar seribuan portal ilegal yang ada. Portal-portal liar ini dibongkar karena melanggar Peraturan Daerah Nomor 8 Tahun 2008 tentang tidak berfungsinya sarana jalan.Apa pun tanggapan warga, Pemda DKI Jakarta akan tetap membongkar portal-portal tanpa izin untuk membuka akses jalan bagi kepentingan umum. Apalagi Wakil Gubernur DKI Jakarta Prijanto menegaskan pembongkaran portal-portal itu sebelumnya telah disosialisasikan aparatnya.(UPi)","Liputan6.com, Jakarta:Pemerintah Daerah DKI Jakarta mulai membongkar puluhan portal liar tanpa izin termasuk yang berada dalam kompleks perumahan mewah Pondok Indah. Pasalnya, keberadaan portal-portal tersebut dianggap telah menutup akses jalan bagi masyarakat umum.Meski sebelumnya sempat diprotes warga, namun satuan polisi pamong praja DKI Jakarta, Selasa (19/5) ini berhasil membongkar 85 portal di kawasan Jakarta Selatan dari sekitar seribuan portal ilegal yang ada. Portal-portal liar ini dibongkar karena melanggar Peraturan Daerah Nomor 8 Tahun 2008 tentang tidak berfungsinya sarana jalan.Apa pun tanggapan warga, Pemda DKI Jakarta akan tetap membongkar portal-portal tanpa izin untuk membuka akses jalan bagi kepentingan umum. Apalagi Wakil Gubernur DKI Jakarta Prijanto menegaskan pembongkaran portal-portal itu sebelumnya telah disosialisasikan aparatnya.(UPi)"
https://www.liputan6.com/news/read/123707/cecep-harefa-divonis-enam-tahun-penjara,Cecep Harefa Divonis Enam Tahun Penjara,"Cecep juga terbukti memperkaya diri sendiri tak kurang dari Rp 12 miliar. Selain vonis kurungan, Cecep pun diharuskan mengembalikan uang pengganti senilai lebih dari Rp 11 miliar paling lambat satu bulan setelah putusan. Bila ia gagal membayar, harta kekayaannya akan disita. Cecep menyatakan banding atas putusan ini.(BOG/Mikotor dan Yon Helvi)","Cecep juga terbukti memperkaya diri sendiri tak kurang dari Rp 12 miliar. Selain vonis kurungan, Cecep pun diharuskan mengembalikan uang pengganti senilai lebih dari Rp 11 miliar paling lambat satu bulan setelah putusan. Bila ia gagal membayar, harta kekayaannya akan disita. Cecep menyatakan banding atas putusan ini.(BOG/Mikotor dan Yon Helvi)"
https://www.liputan6.com/news/read/119068/ditemukan-surat-setwapres-izin-pembangunan-kbri-seoul,Ditemukan Surat Setwapres Izin Pembangunan KBRI Seoul,Adapun isi surat itu terdapat tiga poin jawaban hasil pertemuan antara PT Coin Nusantara Gas dengan Hamzah Haz pada tanggal 14 Juni 2004. Salah satu di antaranya adalah Wapres menjanjikan bahwa paling lambat Oktober 2004 surat izin pembangunan KBRI di Seoul akan keluar.,"Adapun isi surat itu terdapat tiga poin jawaban hasil pertemuan antara PT Coin Nusantara Gas dengan Hamzah Haz pada tanggal 14 Juni 2004. Salah satu di antaranya adalah Wapres menjanjikan bahwa paling lambat Oktober 2004 surat izin pembangunan KBRI di Seoul akan keluar. Pada tanggal 24 Agustus 2004 staf pribadi Hamzah Haz, Amir Sannang, menyampaikan surat kepada PT Coin Nusantara Gas untuk menyediakanbank guarantee(uang jaminan di bank) sebesar US$ 1 juta sebagai tanda jadi pembangunan dan penggunaan lahan Kedubes di Seoul. Kabar rencana pembangunan tersebut sampai ke pihak Kedutaan Besar Korea Selatan di Indonesia. Pada tanggal 23 Agustus 2004, mereka menanyakan rencana itu kepada Departemen Luar Negeri RI. Sekitar satu tahun kemudian, Deplu menjawab melalui surat yang isinya membantah adanya pemberian izin penggunaan lahan apalagi pembangunan gedung baru di KBRI Seoul. Advertisement Hamzah Haz sendiri telah membantah mengenai pertemuan tersebut. ""Ndak tausaya,"" ujar Ketua Umum Partai Persatuan Pembangunan itu kepada Tim LiputanSCTVawal bulan Maret 2006. Dia juga membantah menerimasuccess feeatau komisi dari rencana pembangunan itu[baca: Hamzah Haz Membantah Terkait Sun Hoo].(BOG/Fajar Ilham dan Rudi Utomo)"
https://www.liputan6.com/news/read/149750/malaysia-mendeportasi-belasan-tki,Malaysia Mendeportasi Belasan TKI,"Liputan6.com, Kupang:Pemerintah Malaysia, Kamis (25/10) mendeportasi sekitar 14 tenaga kerja Indonesia dari Kabupaten Belu, Nusatenggara Timur. Sebelum dipulangkan ke kampung halaman, mereka diperiksa oleh aparat Kepolisian Resor Kota Kupang, NTT.","Liputan6.com, Kupang:Pemerintah Malaysia, Kamis (25/10) mendeportasi sekitar 14 tenaga kerja Indonesia dari Kabupaten Belu, Nusatenggara Timur. Sebelum dipulangkan ke kampung halaman, mereka diperiksa oleh aparat Kepolisian Resor Kota Kupang, NTT. Dari hasil pemeriksaan, diketahui sebagian TKI memperoleh izin kerja secara resmi dan menggunakan jasa agen. Namun mereka memilih lari dari rumah majikan karena tak tahan disiksa dan tidak dibayar. Sebagian lainnya menyalahgunakan izin tinggal lantaran visa mereka tak lagi berlaku. Setelah dimintai keterangan, para TKI ini diserahkan ke Dinas Sosial setempat untuk dikembalikan ke daerah asal. Pada saat yang sama, jajaran Polresta Kupang juga berhasil menggagalkan keberangkatan tujuh calon pekerja ilegal dari Kabupaten Belu. Mereka mengaku telah membayar Rp 750 ribu kepada sejumlah calo yang hingga kini masih dicari polisi.(RMA/Tim Liputan 6 SCTV) Advertisement"
https://www.liputan6.com/news/read/190725/pemadaman-bergilir-rugikan-warga,Pemadaman Bergilir Rugikan Warga,"Liputan6.com, Pekalongan:Pemadaman listrik bergilir yang dilakukan Perusahaan Listrik Negara membuat warga Pekalongan, Jawa Tengah, jengkel. Para perajin bordir mesin dan konveksi di kecamatan Kedungwuni, Pekalongan, terpaksa memakai genset untuk memasok listrik.","Liputan6.com, Pekalongan:Pemadaman listrik bergilir yang dilakukan Perusahaan Listrik Negara membuat warga Pekalongan, Jawa Tengah, jengkel. Para perajin bordir mesin dan konveksi di kecamatan Kedungwuni, Pekalongan, terpaksa memakai genset untuk memasok listrik. Menurut seorang perajin bernama Rizal kepadaSCTVbelum lama ini, walau lebih mahal ia terpaksa membeli genset. Selain itu genset juga hanya mampu memasok listrik sebagian dari 60 mesin jahit miliknya. Tak heran jika produksi bordir Rizal menurun. Menanggapi keluhan masyarakat akibat pemadaman listrik ini, Direktur Utama PLN Fachmi Mohtar berjanji akan memberi ganti rugi. Namun, belum jelas cara PLN menghitung kerugian warga akibat mati listrik. Para perajin konveksi berharap pemerintah segera turun tangan karena khawatir akan bangkrut akibat pemadaman listrik[baca: PLN Kembali Akan Lakukan Pemadaman Bergilir].(IAN/Budi Harto dan Ido Sitompul) Advertisement"
